id,row,col,time, time_delta(s) 
47,99,51,2022-01-30 16:12:52,4372
47,96,50,2022-01-30 16:12:53,4373
47,93,50,2022-01-30 16:12:54,4374
47,92,47,2022-01-30 16:12:55,4375
47,92,44,2022-01-30 16:12:56,4376
47,92,41,2022-01-30 16:12:57,4377
47,92,38,2022-01-30 16:12:58,4378
47,92,35,2022-01-30 16:12:59,4379
47,92,32,2022-01-30 16:13:00,4380
47,92,29,2022-01-30 16:13:01,4381
47,92,26,2022-01-30 16:13:02,4382
47,92,26,2022-01-30 16:13:03,4383
47,92,26,2022-01-30 16:13:04,4384
47,92,26,2022-01-30 16:13:05,4385
47,92,26,2022-01-30 16:13:06,4386
47,92,26,2022-01-30 16:13:07,4387
47,92,26,2022-01-30 16:13:08,4388
47,92,26,2022-01-30 16:13:09,4389
47,92,26,2022-01-30 16:13:10,4390
47,92,26,2022-01-30 16:13:11,4391
47,92,26,2022-01-30 16:13:12,4392
47,92,26,2022-01-30 16:13:13,4393
47,92,26,2022-01-30 16:13:14,4394
47,92,26,2022-01-30 16:13:15,4395
47,92,26,2022-01-30 16:13:16,4396
47,92,26,2022-01-30 16:13:17,4397
47,92,26,2022-01-30 16:13:18,4398
47,92,26,2022-01-30 16:13:19,4399
47,92,26,2022-01-30 16:13:20,4400
47,92,26,2022-01-30 16:13:21,4401
47,92,26,2022-01-30 16:13:22,4402
47,92,26,2022-01-30 16:13:23,4403
47,92,26,2022-01-30 16:13:24,4404
47,92,26,2022-01-30 16:13:25,4405
47,92,26,2022-01-30 16:13:26,4406
47,92,26,2022-01-30 16:13:27,4407
47,92,26,2022-01-30 16:13:28,4408
47,92,26,2022-01-30 16:13:29,4409
47,92,26,2022-01-30 16:13:30,4410
47,92,26,2022-01-30 16:13:31,4411
47,92,26,2022-01-30 16:13:32,4412
47,92,26,2022-01-30 16:13:33,4413
47,92,26,2022-01-30 16:13:34,4414
47,92,26,2022-01-30 16:13:35,4415
47,92,26,2022-01-30 16:13:36,4416
47,92,26,2022-01-30 16:13:37,4417
47,92,26,2022-01-30 16:13:38,4418
47,92,26,2022-01-30 16:13:39,4419
47,92,26,2022-01-30 16:13:40,4420
47,92,26,2022-01-30 16:13:41,4421
47,92,26,2022-01-30 16:13:42,4422
47,92,26,2022-01-30 16:13:43,4423
47,92,26,2022-01-30 16:13:44,4424
47,92,26,2022-01-30 16:13:45,4425
47,92,26,2022-01-30 16:13:46,4426
47,92,26,2022-01-30 16:13:47,4427
47,92,26,2022-01-30 16:13:48,4428
47,92,26,2022-01-30 16:13:49,4429
47,92,26,2022-01-30 16:13:50,4430
47,92,26,2022-01-30 16:13:51,4431
47,92,26,2022-01-30 16:13:52,4432
47,92,26,2022-01-30 16:13:53,4433
47,92,26,2022-01-30 16:13:54,4434
47,92,26,2022-01-30 16:13:55,4435
47,92,26,2022-01-30 16:13:56,4436
47,92,26,2022-01-30 16:13:57,4437
47,92,26,2022-01-30 16:13:58,4438
47,92,26,2022-01-30 16:13:59,4439
47,92,26,2022-01-30 16:14:00,4440
47,92,26,2022-01-30 16:14:01,4441
47,92,26,2022-01-30 16:14:02,4442
47,92,26,2022-01-30 16:14:03,4443
47,92,26,2022-01-30 16:14:04,4444
47,92,26,2022-01-30 16:14:05,4445
47,92,26,2022-01-30 16:14:06,4446
47,92,26,2022-01-30 16:14:07,4447
47,92,26,2022-01-30 16:14:08,4448
47,92,26,2022-01-30 16:14:09,4449
47,92,26,2022-01-30 16:14:10,4450
47,92,26,2022-01-30 16:14:11,4451
47,92,26,2022-01-30 16:14:12,4452
47,92,26,2022-01-30 16:14:13,4453
47,92,26,2022-01-30 16:14:14,4454
47,92,26,2022-01-30 16:14:15,4455
47,92,26,2022-01-30 16:14:16,4456
47,92,26,2022-01-30 16:14:17,4457
47,92,26,2022-01-30 16:14:18,4458
47,92,26,2022-01-30 16:14:19,4459
47,92,26,2022-01-30 16:14:20,4460
47,92,26,2022-01-30 16:14:21,4461
47,92,26,2022-01-30 16:14:22,4462
47,92,26,2022-01-30 16:14:23,4463
47,92,26,2022-01-30 16:14:24,4464
47,92,26,2022-01-30 16:14:25,4465
47,92,26,2022-01-30 16:14:26,4466
47,92,26,2022-01-30 16:14:27,4467
47,92,26,2022-01-30 16:14:28,4468
47,92,26,2022-01-30 16:14:29,4469
47,92,26,2022-01-30 16:14:30,4470
47,92,26,2022-01-30 16:14:31,4471
47,92,26,2022-01-30 16:14:32,4472
47,92,26,2022-01-30 16:14:33,4473
47,92,26,2022-01-30 16:14:34,4474
47,92,26,2022-01-30 16:14:35,4475
47,92,26,2022-01-30 16:14:36,4476
47,92,26,2022-01-30 16:14:37,4477
47,92,26,2022-01-30 16:14:38,4478
47,92,26,2022-01-30 16:14:39,4479
47,92,26,2022-01-30 16:14:40,4480
47,92,26,2022-01-30 16:14:41,4481
47,92,26,2022-01-30 16:14:42,4482
47,92,26,2022-01-30 16:14:43,4483
47,92,26,2022-01-30 16:14:44,4484
47,92,26,2022-01-30 16:14:45,4485
47,92,26,2022-01-30 16:14:46,4486
47,92,26,2022-01-30 16:14:47,4487
47,92,26,2022-01-30 16:14:48,4488
47,92,26,2022-01-30 16:14:49,4489
47,92,26,2022-01-30 16:14:50,4490
47,92,26,2022-01-30 16:14:51,4491
47,92,26,2022-01-30 16:14:52,4492
47,92,26,2022-01-30 16:14:53,4493
47,92,26,2022-01-30 16:14:54,4494
47,92,26,2022-01-30 16:14:55,4495
47,92,26,2022-01-30 16:14:56,4496
47,92,26,2022-01-30 16:14:57,4497
47,92,26,2022-01-30 16:14:58,4498
47,92,26,2022-01-30 16:14:59,4499
47,92,26,2022-01-30 16:15:00,4500
47,92,26,2022-01-30 16:15:01,4501
47,92,26,2022-01-30 16:15:02,4502
47,92,26,2022-01-30 16:15:03,4503
47,92,26,2022-01-30 16:15:04,4504
47,92,26,2022-01-30 16:15:05,4505
47,92,26,2022-01-30 16:15:06,4506
47,92,26,2022-01-30 16:15:07,4507
47,92,26,2022-01-30 16:15:08,4508
47,92,26,2022-01-30 16:15:09,4509
47,92,26,2022-01-30 16:15:10,4510
47,92,26,2022-01-30 16:15:11,4511
47,92,26,2022-01-30 16:15:12,4512
47,92,26,2022-01-30 16:15:13,4513
47,92,26,2022-01-30 16:15:14,4514
47,92,26,2022-01-30 16:15:15,4515
47,92,26,2022-01-30 16:15:16,4516
47,92,26,2022-01-30 16:15:17,4517
47,92,26,2022-01-30 16:15:18,4518
47,92,26,2022-01-30 16:15:19,4519
47,92,26,2022-01-30 16:15:20,4520
47,92,26,2022-01-30 16:15:21,4521
47,92,26,2022-01-30 16:15:22,4522
47,92,26,2022-01-30 16:15:23,4523
47,92,26,2022-01-30 16:15:24,4524
47,92,26,2022-01-30 16:15:25,4525
47,92,26,2022-01-30 16:15:26,4526
47,92,26,2022-01-30 16:15:27,4527
47,92,26,2022-01-30 16:15:28,4528
47,92,26,2022-01-30 16:15:29,4529
47,92,26,2022-01-30 16:15:30,4530
47,92,26,2022-01-30 16:15:31,4531
47,92,26,2022-01-30 16:15:32,4532
47,92,26,2022-01-30 16:15:33,4533
47,92,26,2022-01-30 16:15:34,4534
47,92,26,2022-01-30 16:15:35,4535
47,92,26,2022-01-30 16:15:36,4536
47,92,26,2022-01-30 16:15:37,4537
47,92,26,2022-01-30 16:15:38,4538
47,92,26,2022-01-30 16:15:39,4539
47,92,26,2022-01-30 16:15:40,4540
47,92,26,2022-01-30 16:15:41,4541
47,92,26,2022-01-30 16:15:42,4542
47,92,26,2022-01-30 16:15:43,4543
47,92,26,2022-01-30 16:15:44,4544
47,92,26,2022-01-30 16:15:45,4545
47,92,26,2022-01-30 16:15:46,4546
47,92,26,2022-01-30 16:15:47,4547
47,92,26,2022-01-30 16:15:48,4548
47,92,26,2022-01-30 16:15:49,4549
47,92,26,2022-01-30 16:15:50,4550
47,92,26,2022-01-30 16:15:51,4551
47,92,26,2022-01-30 16:15:52,4552
47,92,26,2022-01-30 16:15:53,4553
47,92,26,2022-01-30 16:15:54,4554
47,92,26,2022-01-30 16:15:55,4555
47,92,26,2022-01-30 16:15:56,4556
47,92,26,2022-01-30 16:15:57,4557
47,92,26,2022-01-30 16:15:58,4558
47,92,26,2022-01-30 16:15:59,4559
47,92,26,2022-01-30 16:16:00,4560
